,
547.6533481463304, 12.887524132383664
809.1815594438784, 9.617248711152959
1642.544866989332, 16.129730778805055
3079.6810954153866, 16.93610584916736
3657.786820891417, 22.148227869451162
4147.783617665926, 23.369211966894387
4520.35365636024, 25.514065200312874
5368.896816822084, 28.68316813342009
5092.095636773387, 22.474752366927547
5736.152510448682, 19.991595579100434
7674.630429274295, 18.854878093517183
6334.672076708283, 22.148227869451173
6903.676932863991, 25.764217047051144
7776.865674672868, 27.85577553783151
7828.492879968591, 30.860771550278496
8760.496806274325, 37.32792925005145
9421.887862305452, 23.598334667821927
11877.161003250096, 23.14231388108564
16534.490030002817, 31.011689265747755
12195.704601594414, 33.857977882139124
13116.44347335734, 40.95322765586822
14294.61338356844, 38.43667067526153
18999.21389849276, 39.57834474829523
25419.816654466522, 41.153500275392545
12358.165955824083, 38.06347850201096
